"from";"to"
"12010498";"12010500"
"12010498";"12010499"
"12010479";"12010481"
"12010479";"12010480"
"12010504";"12010508"
"12010504";"12010506"
"12010504";"12010505"
"12010509";"12010510"
"12010509";"12010511"
"12010512";"12010646"
"12010512";"12010645"
"12010512";"12010514"
"12010512";"12010513"
"12010485";"12010487"
"12010485";"12010486"
"12010517";"12010519"
"12010517";"12010518"
"12010525";"12010532"
"12010525";"12010531"
"12010525";"12010530"
"12010525";"12010526"
"12010525";"12010527"
"12010525";"12010529"
"12010525";"12010528"
"12010533";"12010534"
"12010533";"12010535"
"12010533";"12010536"
"12010533";"12010537"
"12010533";"12010538"
"12010533";"12010543"
"12010533";"12010539"
"12010533";"12010540"
"12010533";"12010541"
"12010533";"12010542"
"12010544";"12010548"
"12010544";"12010546"
"12010544";"12010547"
"12010544";"12010549"
"12010544";"12010551"
"12010544";"12010552"
"12010544";"12014639"
"12010553";"12010554"
"12010553";"12010558"
"12010553";"12010555"
"12010553";"12010556"
"12010553";"12010557"
"12010553";"12010559"
"12010553";"12010560"
"12010553";"12010561"
"12010562";"12010563"
"12010562";"12010564"
"12010562";"12010565"
"12010562";"12010566"
"12010562";"12010567"
"12010562";"12010568"
"12010562";"12010569"
"12010562";"12010570"
"12010571";"12010572"
"12010571";"12010573"
"12010571";"12010574"
"12010571";"12010575"
"12010571";"12010576"
"12010571";"12010577"
"12010571";"12010578"
"12010571";"12010579"
"12010580";"12010587"
"12010580";"12010589"
"12010580";"12010590"
"12010580";"12010586"
"12010580";"12010585"
"12010580";"12010583"
"12010580";"12010582"
"12010580";"12010581"
"12010591";"12010592"
"12010591";"12010593"
"12010591";"12010598"
"12010591";"12010594"
"12010591";"12010597"
"12010591";"12010596"
"12010591";"12010595"
"12010599";"12010604"
"12010599";"12010603"
"12010599";"12010602"
"12010599";"12010601"
"12010599";"12010600"
"12010605";"12014638"
"12010605";"12010619"
"12010605";"12010618"
"12010605";"12010617"
"12010605";"12010616"
"12010605";"12010614"
"12010605";"12010613"
"12010605";"12010612"
"12010605";"12010611"
"12010605";"12010610"
"12010605";"12010608"
"12010605";"12010607"
"12010620";"12010622"
"12010620";"12010623"
"12010620";"12010624"
"12010620";"12010625"
"12010620";"12010626"
"12010627";"12010634"
"12010627";"12010633"
"12010627";"12010632"
"12010627";"12010631"
"12010627";"12010630"
"12010627";"12010629"
"12010627";"12010628"
"12010635";"12010636"
"12010635";"12010637"
"12010635";"12010638"
"12010635";"12010642"
"12010635";"12010639"
"12010635";"12010641"
"stat";"11001073"
"11001073";"12005018"
"11001073";"12011977"
"11001073";"12005058"
"11001073";"12005060"
"11001073";"12012185"
"11001073";"12005073"
"11001073";"12004949"
"11001073";"12004948"
"11001073";"12004778"
"12004948";"12004951"
"12004948";"12005039"
"12004948";"12005042"
"12004948";"12005038"
"12004949";"12005061"
"12004949";"12005070"
"12004949";"12004940"
"12005018";"12005019"
"12005018";"12004947"
"12005058";"12005048"
"12005058";"12005023"
"12005058";"12005059"
"12005058";"12005064"
"12005060";"12005028"
"12005060";"12005024"
"12005060";"12004933"
"12005060";"12004780"
"12005073";"12005034"
"12005073";"12005050"
"12005073";"12005035"
"12005073";"12005051"
"12005073";"12004952"
"12005073";"12005036"
"12005073";"12005032"
"12005073";"12005033"
"12005073";"12012600"
"12012185";"12011976"
"12012185";"12011975"
"12012185";"12005045"
"12004951";"12011405"
"12004951";"12005052"
"12004951";"12004934"
"12005038";"12005041"
"12005038";"12005010"
"12005038";"12005040"
"12005042";"12005057"
"12005042";"12005055"
"12005042";"12005043"
"12004940";"12004941"
"12004940";"12004945"
"12004940";"12013913"
"12005061";"12005062"
"12005061";"12005021"
"12005061";"12005013"
"12005061";"12004944"
"12005070";"12005067"
"12005070";"12005074"
"12005070";"12005017"
"12005023";"12004779"
"12005023";"12005068"
"12005048";"12005071"
"12005048";"12004950"
"12005059";"12005056"
"12005059";"12005022"
"12005059";"12005012"
"12005059";"12005011"
"12005064";"12004946"
"12005064";"12005065"
"12005064";"12005066"
"12004780";"12004931"
"12004780";"12004932"
"12004780";"12005030"
"12004933";"12005076"
"12004933";"12004936"
"12004933";"12004935"
"12005024";"12005026"
"12005024";"12005025"
"12005024";"12005014"
"12005024";"12005027"
"12005028";"12005077"
"12005028";"12005044"
"12005028";"12005031"
"12005028";"12005029"
"12005032";"12004954"
"12005032";"12004953"
"12005032";"12004961"
"12005032";"12004960"
"12005032";"12004959"
"12005032";"12004958"
"12005032";"12004957"
"12005032";"12004955"
"12005032";"12004956"
"12005033";"12004963"
"12005033";"12004964"
"12005033";"12004962"
"12005033";"12004965"
"12005033";"12004966"
"12005033";"12004967"
"12005033";"12004968"
"12005033";"12004969"
"12005033";"12004970"
"12005033";"12004971"
"12005034";"12004973"
"12005034";"12004974"
"12005034";"12004975"
"12005034";"12004977"
"12005034";"12004972"
"12005034";"12004976"
"12005035";"12004986"
"12005035";"12004985"
"12005035";"12004984"
"12005035";"12004983"
"12005035";"12004982"
"12005035";"12004981"
"12005035";"12004980"
"12005035";"12004979"
"12005035";"12004978"
"12005036";"12005015"
"12005036";"12004995"
"12005036";"12004994"
"12005036";"12004993"
"12005036";"12004992"
"12005036";"12004991"
"12005036";"12004990"
"12005036";"12004989"
"12005036";"12004988"
"12005036";"12004987"
"12005050";"12005009"
"12005050";"12005008"
"12005050";"12005007"
"12005050";"12005006"
"12005050";"12005005"
"12005050";"12005004"
"12005051";"12004996"
"12005051";"12004997"
"12005051";"12004998"
"12005051";"12004999"
"12005051";"12005000"
"12005051";"12005001"
"12005051";"12005002"
"12005051";"12005003"
"12005045";"12005053"
"12005045";"12005047"
"12005045";"12004938"
"12011975";"12005072"
"12011975";"12012087"
"12011976";"12005037"
"12011976";"12011978"
"stat";"11001075"
"stat";"11001076"
"stat";"11001077"
"stat";"11001078"
"11001078";"12002427"
"11001078";"12002428"
"stat";"11001079"
"11001079";"12012833"
"stat";"11001080"
"stat";"11001081"
"11001081";"12002429"
"11001081";"12002430"
"stat";"11001085"
"11001085";"12000153"
"11001085";"12000193"
"12000153";"12000154"
"12000153";"12000158"
"12000153";"12000155"
"12000153";"12011371"
"12000193";"12000194"
"12000193";"12000222"
"12000193";"12000228"
"12000193";"12000198"
"12000193";"12012194"
"12000193";"12000204"
"12000193";"12000212"
"12000193";"12000203"
"12000155";"12000156"
"12000155";"12000157"
"12000158";"12000160"
"12000158";"12000159"
"12000194";"12000195"
"12000194";"12000196"
"12000194";"12000197"
"12000194";"12014720"
"12000198";"12000199"
"12000198";"12000200"
"12000198";"12000201"
"12000198";"12000202"
"12000204";"12000210"
"12000204";"12000209"
"12000204";"12000208"
"12000204";"12000207"
"12000204";"12000211"
"12000204";"12000206"
"12000204";"12000205"
"12000212";"12000221"
"12000212";"12000220"
"12000212";"12000219"
"12000212";"12000218"
"12000212";"12000217"
"12000212";"12000216"
"12000212";"12000213"
"12000212";"12000215"
"12000212";"12000214"
"12000222";"12000224"
"12000222";"12000223"
"12000222";"12012193"
"12000222";"12000226"
"12000222";"12000225"
"12012194";"12000227"
"12012194";"12012195"
"stat";"11001086"
"11001086";"12000034"
"11001086";"12012183"
"11001086";"12013048"
"11001086";"12000040"
"12000034";"12000035"
"12000034";"12000036"
"12000040";"12000173"
"12000040";"12013047"
"12000040";"12000178"
"12000040";"12000161"
"12013048";"12000180"
"12013048";"12000182"
"12013048";"12000039"
"12013048";"12000037"
"12000161";"12000165"
"12000161";"12000171"
"12000161";"12000162"
"12000161";"12000167"
"12000161";"12000164"
"12000161";"12000169"
"12000161";"12000166"
"12000173";"12000174"
"12000173";"12000175"
"12000173";"12000177"
"12000173";"12000176"
"12000178";"12000181"
"12000178";"12000179"
"12000178";"12000170"
"12013047";"12000183"
"12013047";"12000163"
"12013047";"12000168"
"12013047";"12000172"
"stat";"11001087"
"11001087";"12000403"
"11001087";"12000426"
"11001087";"12000408"
"11001087";"12000422"
"11001087";"12000429"
"11001087";"12000418"
"11001087";"12000437"
"11001087";"12000415"
"11001087";"12000433"
"11001087";"12000438"
"11001087";"12000399"
"12000399";"12000401"
"12000399";"12000402"
"12000403";"12000407"
"12000403";"12000406"
"12000403";"12000405"
"12000408";"12000410"
"12000408";"12000411"
"12000408";"12000412"
"12000415";"12000416"
"12000415";"12000417"
"12000418";"12000421"
"12000418";"12000420"
"12000418";"12000419"
"12000422";"12000425"
"12000422";"12000424"
"12000422";"12000423"
"12000426";"12000427"
"12000426";"12000428"
"12000429";"12000432"
"12000429";"12000431"
"12000429";"12000430"
"12000433";"12000436"
"12000433";"12000435"
"12000433";"12000434"
"12000412";"12000414"
"12000412";"12000413"
"stat";"11001088"
"11001088";"12000612"
"11001088";"12000510"
"11001088";"12000608"
"11001088";"12000604"
"11001088";"12000506"
"12000506";"12000507"
"12000506";"12000508"
"12000510";"12000602"
"12000510";"12000601"
"12000510";"12000603"
"12000604";"12000605"
"12000604";"12000607"
"12000604";"12000606"
"12000608";"12000609"
"12000608";"12000610"
"12000608";"12000611"
"12000612";"12000615"
"12000612";"12000614"
"12000612";"12000613"
"stat";"11001089"
"11001089";"12000087"
"11001089";"12000100"
"11001089";"12000104"
"11001089";"12000107"
"11001089";"12000111"
"11001089";"12000096"
"11001089";"12000092"
"12000087";"12000088"
"12000087";"12000090"
"12000087";"12011632"
"12000087";"12014162"
"12000092";"12000095"
"12000092";"12000094"
"12000092";"12000093"
"12000096";"12000097"
"12000096";"12000099"
"12000096";"12000098"
"12000100";"12000103"
"12000100";"12000102"
"12000100";"12000101"
"12000104";"12000106"
"12000104";"12000105"
"12000107";"12000110"
"12000107";"12000109"
"12000107";"12000108"
"12000111";"12000112"
"12000111";"12000113"
"12000111";"12000114"
"stat";"11001090"
"11001090";"12000637"
"11001090";"12000629"
"11001090";"12000641"
"11001090";"12000634"
"11001090";"12000633"
"11001090";"12000625"
"11001090";"12000621"
"12000621";"12000622"
"12000621";"12000624"
"12000625";"12000628"
"12000625";"12000626"
"12000629";"12000630"
"12000629";"12000631"
"12000629";"12000632"
"12000634";"12000636"
"12000634";"12000635"
"12000637";"12000639"
"12000637";"12000638"
"12000637";"12000640"
"12000641";"12000642"
"12000641";"12000643"
"stat";"11001091"
"11001091";"12000439"
"11001091";"12000440"
"11001091";"12000503"
"11001091";"12000500"
"11001091";"12000496"
"11001091";"12000480"
"11001091";"12000471"
"11001091";"12000492"
"11001091";"12000489"
"11001091";"12000488"
"11001091";"12000484"
"11001091";"12000475"
"12000471";"12000474"
"12000471";"12000473"
"12000475";"12000476"
"12000475";"12000478"
"12000475";"12000479"
"12000475";"12000477"
"12000480";"12000483"
"12000480";"12000481"
"12000484";"12000486"
"12000484";"12000487"
"12000484";"12000485"
"12000489";"12000491"
"12000489";"12000490"
"12000492";"12000493"
"12000492";"12000494"
"12000496";"12000499"
"12000496";"12000498"
"12000496";"12000497"
"12000500";"12000501"
"12000500";"12000502"
"12000503";"12000504"
"12000503";"12000505"
"stat";"11001092"
"11001092";"12000298"
"11001092";"12000446"
"11001092";"12000450"
"11001092";"12000454"
"11001092";"12000463"
"11001092";"12000458"
"11001092";"12000442"
"11001092";"12000462"
"12000298";"12000299"
"12000298";"12000300"
"12000298";"12000441"
"12000442";"12000444"
"12000442";"12000443"
"12000446";"12000447"
"12000446";"12000448"
"12000446";"12000449"
"12000450";"12000451"
"12000450";"12000452"
"12000450";"12000453"
"12000454";"12000455"
"12000454";"12000456"
"12000454";"12000457"
"12000458";"12000459"
"12000458";"12000460"
"12000458";"12000461"
"stat";"11001093"
"11001093";"12000564"
"11001093";"12000555"
"11001093";"12000546"
"11001093";"12000543"
"11001093";"12000539"
"11001093";"12000568"
"11001093";"12000572"
"11001093";"12000524"
"11001093";"12000469"
"11001093";"12000528"
"11001093";"12000532"
"11001093";"12000517"
"11001093";"12000535"
"11001093";"12000521"
"11001093";"12000465"
"11001093";"12000464"
"12000465";"12000468"
"12000465";"12000466"
"12000465";"12000467"
"12000469";"12000515"
"12000469";"12000470"
"12000469";"12000516"
"12000517";"12000518"
"12000517";"12000519"
"12000517";"12000520"
"12000521";"12000523"
"12000521";"12000522"
"12000524";"12000525"
"12000524";"12000526"
"12000524";"12000527"
"12000528";"12000529"
"12000528";"12000530"
"12000528";"12000531"
"12000532";"12000533"
"12000532";"12000534"
"12000535";"12000536"
"12000535";"12000537"
"12000535";"12000538"
"12000539";"12000540"
"12000539";"12000541"
"12000539";"12000542"
"12000543";"12000544"
"12000543";"12000545"
"12000546";"12000547"
"12000546";"12000551"
"12000555";"12000556"
"12000555";"12000560"
"12000564";"12000565"
"12000564";"12000566"
"12000564";"12000567"
"12000568";"12000571"
"12000568";"12000570"
"12000568";"12000569"
"12000572";"12000573"
"12000572";"12000574"
"12000470";"12000511"
"12000470";"12000513"
"12000470";"12000514"
"12000470";"12000512"
"12000547";"12000548"
"12000547";"12000549"
"12000547";"12000550"
"12000551";"12000552"
"12000551";"12000553"
"12000551";"12000554"
"12000556";"12000557"
"12000556";"12000558"
"12000556";"12000559"
"12000560";"12000561"
"12000560";"12000562"
"12000560";"12000563"
"stat";"11001094"
"11001094";"12000356"
"11001094";"12000343"
"11001094";"12000328"
"11001094";"12000359"
"11001094";"12000329"
"11001094";"12000369"
"11001094";"12000362"
"11001094";"12000353"
"11001094";"12000366"
"11001094";"12000349"
"11001094";"12000346"
"11001094";"12000324"
"12000324";"12000326"
"12000324";"12000325"
"12000324";"12000327"
"12000329";"12000342"
"12000329";"12000341"
"12000329";"12000330"
"12000343";"12000345"
"12000343";"12000344"
"12000346";"12000348"
"12000346";"12000347"
"12000349";"12000352"
"12000349";"12000351"
"12000349";"12000350"
"12000353";"12000355"
"12000353";"12000354"
"12000356";"12000357"
"12000356";"12000358"
"12000359";"12000361"
"12000359";"12000360"
"12000362";"12000364"
"12000362";"12000363"
"12000362";"12000365"
"12000366";"12000367"
"12000366";"12000368"
"12000369";"12000371"
"12000369";"12000370"
"stat";"11001095"
"11001095";"12001815"
"11001095";"12001804"
"11001095";"12001819"
"11001095";"12001828"
"11001095";"12001837"
"11001095";"12001841"
"11001095";"12001845"
"11001095";"12001812"
"11001095";"12001849"
"11001095";"12001800"
"11001095";"12001853"
"11001095";"12001857"
"12001800";"12001803"
"12001800";"12001802"
"12001800";"12001801"
"12001804";"12001809"
"12001804";"12001805"
"12001804";"12001810"
"12001804";"12001811"
"12001804";"12001807"
"12001812";"12001814"
"12001812";"12001813"
"12001815";"12001816"
"12001815";"12001817"
"12001815";"12001818"
"12001819";"12001821"
"12001819";"12001822"
"12001819";"12001823"
"12001819";"12001827"
"12001819";"12011633"
"12001828";"12001830"
"12001828";"12001831"
"12001828";"12001832"
"12001828";"12001836"
"12001828";"12001835"
"12001837";"12001840"
"12001837";"12001839"
"12001837";"12001838"
"12001841";"12001842"
"12001841";"12001843"
"12001841";"12001844"
"12001845";"12001848"
"12001845";"12001846"
"12001849";"12001852"
"12001849";"12001851"
"12001849";"12001850"
"12001853";"12001854"
"12001853";"12001855"
"12001853";"12001856"
"12001857";"12001861"
"12001857";"12001860"
"12001857";"12001859"
"12001857";"12001858"
"stat";"11001096"
"11001096";"12001580"
"11001096";"12001576"
"11001096";"12001573"
"11001096";"12001570"
"11001096";"12001584"
"11001096";"12001592"
"11001096";"12001566"
"11001096";"12001563"
"11001096";"12001338"
"11001096";"12001336"
"11001096";"12001333"
"12001333";"12001335"
"12001333";"12001334"
"12001333";"12012203"
"12001338";"12001337"
"12001338";"12001340"
"12001338";"12001562"
"12001338";"12001561"
"12001563";"12001565"
"12001563";"12001564"
"12001566";"12001567"
"12001566";"12001568"
"12001566";"12001569"
"12001570";"12001571"
"12001570";"12001572"
"12001573";"12001574"
"12001573";"12001575"
"12001576";"12001577"
"12001576";"12001578"
"12001576";"12001579"
"12001580";"12001581"
"12001580";"12001583"
"12001580";"12001582"
"12001584";"12001589"
"12001584";"12001585"
"12001592";"12001594"
"12001592";"12001593"
"12001585";"12001588"
"12001585";"12001587"
"12001585";"12001586"
"12001589";"12001591"
"12001589";"12001590"
"stat";"11001097"
"11001097";"12000372"
"11001097";"12000383"
"11001097";"12000380"
"11001097";"12000389"
"11001097";"12000395"
"11001097";"12000392"
"11001097";"12000379"
"11001097";"12000376"
"12000372";"12000373"
"12000372";"12013039"
"12000372";"12000375"
"12000376";"12000377"
"12000376";"12000378"
"12000380";"12000382"
"12000380";"12000381"
"12000383";"12000385"
"12000383";"12000384"
"12000383";"12000388"
"12000383";"12000387"
"12000389";"12000390"
"12000389";"12000391"
"12000392";"12000394"
"12000392";"12000393"
"12000395";"12000397"
"12000395";"12000396"
"stat";"11001098"
"11001098";"12000138"
"11001098";"12000142"
"11001098";"12000123"
"11001098";"12000137"
"11001098";"12000127"
"11001098";"12000146"
"11001098";"12000149"
"11001098";"12000132"
"11001098";"12000009"
"12000009";"12000122"
"12000009";"12000010"
"12000009";"12000121"
"12000123";"12000126"
"12000123";"12000124"
"12000123";"12000125"
"12000127";"12000131"
"12000127";"12000130"
"12000127";"12000128"
